,long,lat,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,age,primary_fur_color,highlight_fur_color,combination_of_primary_and_highlight_color,color_notes,location,above_ground_sighter_measurement,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,other_interactions,lat_long,zip_codes,community_districts,borough_boundaries,city_council_districts,police_precincts
108,-73.9664100504436,40.7828778892276,21D-AM-1008-02,21D,AM,10082018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9664100504436 40.7828778892276),NA,19,4,19,13
109,-73.9784685928652,40.7669924015341,1D-PM-1007-05,01D,PM,10072018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9784685928652 40.7669924015341),NA,19,4,19,13
110,-73.9695745672033,40.7791835122147,17D-AM-1008-06,17D,AM,10082018,6,NA,NA,NA,+,NA,Above Ground,NA,"high in tree, couldn't see it, only heard it",FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9695745672033 40.7791835122147),NA,19,4,19,13
111,-73.9729979174723,40.7742904356698,10D-PM-1008-01,10D,PM,10082018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9729979174723 40.7742904356698),NA,19,4,19,13
112,-73.967466716152,40.7824346548278,21D-PM-1008-04,21D,PM,10082018,4,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Above Ground,4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,i scared it,POINT (-73.967466716152 40.7824346548278),NA,19,4,19,13
113,-73.9785948413883,40.7718908026758,6A-PM-1012-01,06A,PM,10122018,1,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9785948413883 40.7718908026758),NA,19,4,19,13
114,-73.9756894776708,40.7681638218212,4E-AM-1020-03,04E,AM,10202018,3,Adult,Cinnamon,Black,Cinnamon+Black,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9756894776708 40.7681638218212),NA,19,4,19,13
115,-73.9771335416403,40.7668431485224,2E-AM-1010-01,02E,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9771335416403 40.7668431485224),NA,19,4,19,13
116,-73.9641552070803,40.7908479527923,30B-AM-1007-05,30B,AM,10072018,5,Adult,Gray,NA,Gray+,NA,Above Ground,10,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9641552070803 40.7908479527923),NA,19,4,19,13
117,-73.9769887473852,40.7707561532949,5C-PM-1010-04,05C,PM,10102018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.97698874738522 40.7707561532949),NA,19,4,19,13
118,-73.9544372297722,40.7942113164104,37G-PM-1007-02,37G,PM,10072018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,ran under dumpster w/ nut,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9544372297722 40.7942113164104),NA,19,4,19,13
119,-73.9701481200298,40.7751110354034,12F-AM-1020-06,12F,AM,10202018,6,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9701481200298 40.7751110354034),NA,19,4,19,13
120,-73.9549860947234,40.7911550328309,34H-PM-1006-07,34H,PM,10062018,7,Juvenile,Gray,White,Gray+White,white belly,Above Ground,20,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9549860947234 40.7911550328309),NA,19,4,19,13
121,-73.9714789136757,40.7694886645194,6H-AM-1008-01,06H,AM,10082018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9714789136757 40.7694886645194),NA,19,4,19,13
122,-73.9600738985438,40.7938328798752,35C-PM-1013-08,35C,PM,10132018,8,NA,NA,NA,+,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,did not *see*,POINT (-73.9600738985438 40.7938328798752),NA,19,4,19,13
123,-73.9770628333002,40.7728567364852,7B-AM-1008-06,07B,AM,10082018,6,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9770628333002 40.7728567364852),NA,19,4,19,13
124,-73.9747311312394,40.7677319725044,3F-PM-1013-06,03F,PM,10132018,6,Adult,Gray,White,Gray+White,NA,Above Ground,19,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.97473113123941 40.7677319725044),NA,19,4,19,13
125,-73.9614972757332,40.7921404951324,33C-PM-1007-02,33C,PM,10072018,2,Adult,Gray,"Black, White","Gray+Black, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9614972757332 40.7921404951324),NA,19,4,19,13
126,-73.9710531485298,40.7773757069445,14D-PM-1019-06,14D,PM,10192018,6,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.97105314852982 40.777375706944504),NA,19,4,19,13
127,-73.9721448879766,40.7762112840981,13C-AM-1010-02,13C,AM,10102018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Above Ground,7,NA,FALSE,FALSE,TRUE,FALSE,FALSE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9721448879766 40.7762112840981),NA,19,4,19,13
128,-73.9601259189134,40.7955350609057,36B-PM-1013-04,36B,PM,10132018,4,NA,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9601259189134 40.7955350609057),NA,19,4,19,13
129,-73.9699843570636,40.7729480440312,10G-AM-1006-01,10G,AM,10062018,1,Adult,Gray,NA,Gray+,NA,Above Ground,80,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.96998435706361 40.7729480440312),NA,19,4,19,13
130,-73.9772691210241,40.7690960712994,4D-PM-1008-13,04D,PM,10082018,13,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9772691210241 40.7690960712994),NA,19,4,19,13
131,-73.980897497712,40.7690578709841,2A-PM-1019-02,02A,PM,10192018,2,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.980897497712 40.7690578709841),NA,19,4,19,13
132,-73.9683345414813,40.7779016280345,16E-PM-1018-07,16E,PM,10182018,7,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,10,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9683345414813 40.7779016280345),NA,19,4,19,13
133,-73.9685567075413,40.7703797723105,8I-AM-1006-10,08I,AM,10062018,10,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Above Ground,3,bush,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.96855670754131 40.7703797723105),NA,19,4,19,13
134,-73.972112497276,40.7702759037428,7G-AM-1010-08,07G,AM,10102018,8,Adult,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.972112497276 40.7702759037428),NA,19,4,19,13
135,-73.9681722244801,40.783559826281,22B-PM-1014-07,22B,PM,10142018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9681722244801 40.783559826281),NA,19,4,19,13
136,-73.956502663005,40.788160908881,30I-PM-1006-05,30I,PM,10062018,5,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.956502663005 40.788160908881),NA,19,4,19,13
137,-73.9538475741188,40.796479421955,40F-PM-1006-02,40F,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,6,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9538475741188 40.796479421955),NA,19,4,19,13
138,-73.978400938697,40.7677411911854,2C-PM-1013-03,02C,PM,10132018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.978400938697 40.7677411911854),NA,19,4,19,13
139,-73.9782417115139,40.7724665036447,7A-AM-1006-01,07A,AM,10062018,1,Adult,Gray,White,Gray+White,NA,Above Ground,10,in tree,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,looked at us,POINT (-73.9782417115139 40.7724665036447),NA,19,4,19,13
140,-73.974382557804,40.7674812627373,3F-AM-1006-10,03F,AM,10062018,10,Adult,Cinnamon,White,Cinnamon+White,NA,Above Ground,6,on fence,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,clueless,POINT (-73.974382557804 40.7674812627373),NA,19,4,19,13
141,-73.9769106838192,40.7674414870702,2E-AM-1010-05,02E,AM,10102018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,33,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9769106838192 40.7674414870702),NA,19,4,19,13
142,-73.9581310602492,40.7960214726964,38C-PM-1014-05,38C,PM,10142018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,chasing (#4),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9581310602492 40.7960214726964),NA,19,4,19,13
143,-73.97826438139,40.7717086090782,6A-AM-1006-04,06A,AM,10062018,4,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,curious,POINT (-73.97826438139 40.7717086090782),NA,19,4,19,13
144,-73.9701379806066,40.7785234812393,16D-PM-1010-11,16D,PM,10102018,11,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9701379806066 40.7785234812393),NA,19,4,19,13
145,-73.9775592228416,40.7668485329273,1D-PM-1007-01,01D,PM,10072018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9775592228416 40.7668485329273),NA,19,4,19,13
146,-73.9509628195532,40.7977775674178,42H-PM-1014-01,42H,PM,10142018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Above Ground,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9509628195532 40.7977775674178),12423,18,4,36,18
147,-73.9771575249322,40.7673873716547,2E-AM-1010-07,02E,AM,10102018,7,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9771575249322 40.7673873716547),NA,19,4,19,13
148,-73.9564011421122,40.7958097849369,38E-AM-1010-02,38E,AM,10102018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,climbs,POINT (-73.95640114211221 40.7958097849369),NA,19,4,19,13
149,-73.9710025484537,40.7792529489016,16C-AM-1014-01,16C,AM,10142018,1,Juvenile,Gray,NA,Gray+,NA,Above Ground,40,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9710025484537 40.7792529489016),NA,19,4,19,13
150,-73.9703571491616,40.7678515625131,5I-AM-1010-06,05I,AM,10102018,6,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9703571491616 40.7678515625131),10090,23,4,51,11
151,-73.9771646835311,40.7693049165084,4C-PM-1010-05,04C,PM,10102018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9771646835311 40.7693049165084),NA,19,4,19,13
152,-73.9698870647042,40.7826510985538,20B-AM-1007-02,20B,AM,10072018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,POINT (-73.9698870647042 40.7826510985538),NA,19,4,19,13
153,-73.9759432151552,40.7733240612552,8B-PM-1012-06,08B,PM,10122018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Above Ground,2,on a bench,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9759432151552 40.7733240612552),NA,19,4,19,13
154,-73.964868521585,40.7821064183815,22F-PM-1014-01,22F,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.964868521585 40.7821064183815),NA,19,4,19,13
155,-73.9639431360458,40.7908677445466,30B-AM-1007-04,30B,AM,10072018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9639431360458 40.7908677445466),NA,19,4,19,13
156,-73.9594174605642,40.7973128653773,38B-AM-1019-02,38B,AM,10192018,2,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9594174605642 40.7973128653773),NA,19,4,19,13
157,-73.9672789573537,40.7874778720268,26A-PM-1006-02,26A,PM,10062018,2,Juvenile,Gray,NA,Gray+,injured,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,not moving,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.96727895735371 40.7874778720268),NA,19,4,19,13
158,-73.9665004148497,40.7805656411756,19E-PM-1018-05,19E,PM,10182018,5,NA,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9665004148497 40.7805656411756),NA,19,4,19,13
159,-73.9562323455674,40.7946180656349,37E-AM-1013-02,37E,AM,10132018,2,NA,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9562323455674 40.79461806563491),NA,19,4,19,13
160,-73.973351945818,40.768814796037,5G-PM-1010-03,05G,PM,10102018,3,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.973351945818 40.768814796037),NA,19,4,19,13
161,-73.967472660349,40.7772125619715,16F-PM-1013-03,16F,PM,10132018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,4,Woods,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.96747266034902 40.7772125619715),NA,19,4,19,13
162,-73.958939037549,40.7913193931203,33E-PM-1012-04,33E,PM,10122018,4,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,playing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.958939037549 40.7913193931203),NA,19,4,19,13
163,-73.968807163616,40.7812018159499,19C-PM-1018-02,19C,PM,10182018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.968807163616 40.7812018159499),NA,19,4,19,13
164,-73.9747288122551,40.7659918747507,2G-PM-1007-03,02G,PM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9747288122551 40.7659918747507),NA,19,4,19,13
165,-73.9584967368893,40.7977320341094,39B-PM-1014-05,39B,PM,10142018,5,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,"pretended to bury a nut,stuck a leaf on top to make the spot less conspicuous.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9584967368893 40.7977320341094),NA,19,4,19,13
166,-73.9570132570934,40.7932014159087,35F-PM-1012-01,35F,PM,10122018,1,Juvenile,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,POINT (-73.9570132570934 40.7932014159087),NA,19,4,19,13
167,-73.9759510842771,40.769288289111,5D-AM-1020-04,05D,AM,10202018,4,Adult,Gray,"Black, White","Gray+Black, White",White selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9759510842771 40.76928828911101),NA,19,4,19,13
168,-73.9542074814296,40.7954322240004,39F-AM-1014-01,39F,AM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9542074814296 40.7954322240004),NA,19,4,19,13
169,-73.9736169886655,40.7714942196257,7E-AM-1006-06,07E,AM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9736169886655 40.7714942196257),NA,19,4,19,13
170,-73.9641989914569,40.789081044511,28B-AM-1007-01,28B,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,wresting w/ branch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9641989914569 40.789081044511),NA,19,4,19,13
171,-73.9588708103486,40.7905794078843,32F-PM-1008-05,32F,PM,10082018,5,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9588708103486 40.7905794078843),NA,19,4,19,13
172,-73.9745859998733,40.7671634885616,3G-AM-1008-02,03G,AM,10082018,2,Adult,Gray,NA,Gray+,Big one! Beautiful tail,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9745859998733 40.7671634885616),NA,19,4,19,13
173,-73.9682965197661,40.7805378963883,18D-AM-1018-04,18D,AM,10182018,4,Adult,Gray,NA,Gray+,NA,Above Ground,2,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9682965197661 40.7805378963883),NA,19,4,19,13
174,-73.9522704511969,40.7965668878961,41G-AM-1013-01,41G,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9522704511969 40.7965668878961),NA,19,4,19,13
175,-73.9647284206644,40.7839611840884,23E-PM-1006-01,23E,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,NA,on a tree,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9647284206644 40.7839611840884),NA,19,4,19,13
176,-73.9726699686943,40.7701123791223,7F-AM-1008-01,07F,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,under bench,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9726699686943 40.7701123791223),NA,19,4,19,13
177,-73.973047824163,40.7700873791211,7F-AM-1008-03,07F,AM,10082018,3,Adult,Gray,NA,Gray+,NA,Above Ground,10,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.973047824163 40.7700873791211),NA,19,4,19,13
178,-73.9651155880346,40.790694632578,30A-PM-1020-01,30A,PM,10202018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9651155880346 40.790694632578),NA,19,4,19,13
179,-73.9730158913661,40.7701310707272,6F-PM-1008-02,06F,PM,10082018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,10,NA,TRUE,TRUE,FALSE,FALSE,FALSE,chasing #2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9730158913661 40.7701310707272),NA,19,4,19,13
180,-73.9721064150173,40.7667053821991,3I-AM-1010-01,03I,AM,10102018,1,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9721064150173 40.7667053821991),NA,19,4,19,13
181,-73.9570130017159,40.7996027428625,42B-AM-1014-02,42B,AM,10142018,2,Adult,Black,NA,Black+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9570130017159 40.7996027428625),NA,19,4,19,13
